chrTSS	startTSS	endTSS	GeneSymbol
chr11	62380237	62380237	EML3
chr11	62389647	62389647	B3GAT3
chr11	62414198	62414198	GANAB
chr11	62420774	62420774	INTS5
chr11	62432688	62432688	C11orf98
chr11	62432778	62432778	METTL12
chr11	62439125	62439125	UQCC3
chr11	62439241	62439241	LBHD1
chr11	62446589	62446589	UBXN1
chr11	62473787	62473787	BSCL2
chr11	62494856	62494856	HNRNPUL2-BSCL2
chr11	62494857	62494857	HNRNPUL2
chr11	62495951	62495951	TTC9C
chr11	62521656	62521656	ZBTB3
chr11	62529010	62529010	POLR2G
chr11	62538774	62538774	TAF6L
chr11	62554873	62554873	TMEM179B
chr11	62559486	62559486	TMEM223
chr11	62572964	62572964	NXF1
chr11	62599563	62599563	STX5
chr11	62599705	62599705	LOC105369332
chr11	62607628	62607628	WDR74
chr11	62623360	62623360	SNHG1
chr11	62623483	62623483	SLC3A2
chr11	63273523	63273523	LGALS12
chr11	63439202	63439202	ATL3
chr11	63448921	63448921	RTN3
chr11	63536113	63536113	C11orf95
chr11	63580845	63580845	C11orf84
chr11	63606399	63606399	MARK2
chr11	63684316	63684316	RCOR2
chr11	63706441	63706441	NAA40
chr11	63742078	63742078	COX8A
chr11	63753324	63753324	OTUB1
chr11	63933585	63933585	MACROD1
chr11	63953586	63953586	STIP1
chr11	63974151	63974151	FERMT3
chr11	63993726	63993726	TRPT1
chr11	63993745	63993745	NUDT22
chr11	63997903	63997903	DNAJC4
chr11	64002055	64002055	VEGFB
chr11	64008412	64008412	FKBP2
chr11	64014413	64014413	PPP1R14B
chr11	64014525	64014525	LOC105369340
chr11	64018994	64018994	PLCB3
chr11	64052176	64052176	BAD
chr11	64053581	64053581	GPR137
chr11	64067862	64067862	CATSPERZ
chr11	64072999	64072999	ESRRA
chr11	64085556	64085556	TRMT112
chr11	64085559	64085559	PRDX5
chr11	64107689	64107689	CCDC88B
chr11	64126624	64126624	RPS6KA4
chr11	64216528	64216528	LOC100996455
chr11	64511630	64511630	RASGRP2
chr11	64546316	64546316	SF1
chr11	64570726	64570726	MAP4K2
chr11	64578188	64578188	MEN1
chr11	64612041	64612041	CDC42BPG
chr11	64647185	64647185	EHD1
chr11	64660921	64660921	MIR194-2HG
chr11	64684722	64684722	ATG2A
chr11	64692142	64692142	PPP2R5B
chr11	64703360	64703360	GPHA2
chr11	64739563	64739563	MAJIN
chr11	64757749	64757749	BATF2
chr11	64781584	64781584	ARL2
chr11	64781584	64781584	ARL2-SNX15
chr11	64794879	64794879	SNX15
chr11	64808375	64808375	SAC3D1
chr11	64851615	64851615	CDCA5
chr11	64851693	64851693	ZFPL1
chr11	64863586	64863586	VPS51
chr11	64879325	64879325	TM7SF2
chr11	64885210	64885210	ZNHIT2
chr11	64889672	64889672	FAU
chr11	64889715	64889715	MRPL49
chr11	64902003	64902003	SYVN1
chr11	64937706	64937706	SPDYC
chr11	64949303	64949303	CAPN1
chr11	64949305	64949305	LOC728975
chr11	65029322	65029322	POLA2
chr11	65082288	65082288	CDC42EP2
chr11	65101224	65101224	DPF2
chr11	65154040	65154040	FRMD8
chr11	65190268	65190268	NEAT1
chr11	65265208	65265208	MALAT1
chr11	65274903	65274903	TALAM1
chr11	65292547	65292547	SCYL1
chr11	65325699	65325699	LTBP3
chr11	65337884	65337884	SSSCA1-AS1
chr11	65337929	65337929	SSSCA1
chr11	65339819	65339819	FAM89B
chr11	65343508	65343508	EHBP1L1
chr11	65381720	65381720	MAP3K11
chr11	65383782	65383782	PCNX3
chr11	65405577	65405577	SIPA1
chr11	65430443	65430443	RELA
chr11	65479472	65479472	KAT5
chr11	65488409	65488409	RNASEH2C
chr11	65548062	65548062	AP5B1
chr11	65625804	65625804	CFL1
chr11	65627871	65627871	MUS81
chr11	65640405	65640405	EFEMP2
chr11	65656010	65656010	FIBP
chr11	65657874	65657874	CCDC85B
chr11	65667997	65667997	FOSL1
chr11	65686531	65686531	C11orf68
chr11	65686727	65686727	DRAP1
chr11	65729159	65729159	SART1
chr11	65769549	65769549	BANF1
chr11	65769637	65769637	EIF1AD
chr11	65819815	65819815	SF3B2
chr11	65837823	65837823	PACS1
chr11	66025173	66025173	KLC2
chr11	66036055	66036055	RAB1B
chr11	66056638	66056638	YIF1A
chr11	66112582	66112582	BRMS1
chr11	66115161	66115161	B4GAT1
chr11	66115461	66115461	LOC102724064
chr11	66139291	66139291	SLC29A2
chr11	66206319	66206319	MRPL11
chr11	66234335	66234335	PELI3
chr11	66247483	66247483	DPP3
chr11	66247720	66247720	LOC101928069
chr11	66278118	66278118	BBS1
chr11	66313709	66313709	ZDHHC24
chr11	66336047	66336047	CTSF
chr11	66360689	66360689	CCS
chr11	66384052	66384052	RBM14
chr11	66384052	66384052	RBM14-RBM4
chr11	66406087	66406087	RBM4
chr11	66445392	66445392	RBM4B
chr11	66488870	66488870	SPTBN2
chr11	66512206	66512206	C11orf80
chr11	66610882	66610882	RCE1
chr11	66624875	66624875	LRFN4
chr11	66725847	66725847	PC
chr11	66886739	66886739	KDM2A
chr11	67033904	67033904	GRK2
chr11	67056761	67056761	ANKRD13D
chr11	67085309	67085309	LOC100130987
chr11	67121067	67121067	POLD4
chr11	67141206	67141206	CLCF1
chr11	67159422	67159422	RAD9A
chr11	67169376	67169376	PPP1CA
chr11	67195934	67195934	RPS6KB2
chr11	67205153	67205153	PTPRCAP
chr11	67210983	67210983	CORO1B
chr11	67236748	67236748	TMEM134
chr11	67250499	67250499	AIP
chr11	67272843	67272843	PITPNM1
chr11	67275658	67275658	CDK2AP2
chr11	67351065	67351065	GSTP1
chr11	67374322	67374322	NDUFV1
chr11	67397408	67397408	NUDT8
chr11	67572807	67572807	FAM86C2P
chr11	67771595	67771595	UNC93B1
chr11	67798083	67798083	NDUFS8
chr11	67806461	67806461	TCIRG1
chr11	67888858	67888858	CHKA
chr11	67980784	67980784	KMT5B
chr11	68039469	68039469	C11orf24
chr11	68080076	68080076	LRP5
chr11	68228185	68228185	PPP6R3
chr11	68451942	68451942	GAL
chr11	68518988	68518988	TESMIN
chr11	68609399	68609399	CPT1A
chr11	68671303	68671303	MRPL21
chr11	68671318	68671318	IGHMBP2
chr11	68816349	68816349	TPCN2
chr11	69061604	69061604	MYEOV
chr11	69455872	69455872	CCND1
chr11	69490165	69490165	ORAOV1
chr11	70049268	70049268	FADD
chr11	70116805	70116805	PPFIA1
chr11	70244611	70244611	CTTN
chr11	71159477	71159477	DHCR7
chr11	71164216	71164216	NADSYN1
chr11	71498556	71498556	FAM86C1
chr11	71639493	71639493	LOC100133315
chr11	71639767	71639767	RNF121
chr11	71709957	71709957	IL18BP
chr11	71791376	71791376	LRTOMT
chr11	71791739	71791739	NUMA1
chr11	71814433	71814433	LAMTOR1
chr11	71823822	71823822	ANAPC15
chr11	71900601	71900601	FOLR1
chr11	71935881	71935881	INPPL1
chr11	72145728	72145728	CLPB
chr11	72433403	72433403	ARAP1
chr11	72504750	72504750	STARD10
chr11	72525450	72525450	ATG16L2
chr11	72853143	72853143	FCHSD2
chr11	73087712	73087712	RELT
chr11	73309234	73309234	FAM168A
chr11	73472201	73472201	RAB6A
chr11	73498916	73498916	MRPL48
chr11	73587890	73587890	COA4
chr11	73588013	73588013	PAAF1
chr11	73693889	73693889	UCP2
chr11	73882064	73882064	C2CD3
chr11	73882107	73882107	PPME1
chr11	74022406	74022406	P4HA3-AS1
chr11	74178600	74178600	KCNE3
chr11	74204429	74204429	LOC100287896
chr11	74204758	74204758	LIPT2
chr11	74303574	74303574	POLD3
chr11	74459912	74459912	RNF169
chr11	74660232	74660232	XRRA1
chr11	74660291	74660291	SPCS2
chr11	74699949	74699949	NEU3
chr11	74862031	74862031	SLCO2B1
chr11	75062875	75062875	ARRB1
chr11	75110534	75110534	RPS3
chr11	75236599	75236599	GDPD5
chr11	75273100	75273100	SERPINH1
chr11	75294240	75294240	LOC105369391
chr11	75479692	75479692	LOC283214
chr11	75479777	75479777	DGAT2
chr11	75525842	75525842	LOC100506113
chr11	75526211	75526211	UVRAG
chr11	76092009	76092009	THAP12
chr11	76092346	76092346	LOC100506127
chr11	76156068	76156068	EMSY
chr11	76494106	76494106	LOC101928837
chr11	76495191	76495191	TSKU
chr11	76571916	76571916	ACER3
chr11	77185108	77185108	PAK1
chr11	77348851	77348851	CLNS1A
chr11	77531880	77531880	RSF1
chr11	77532159	77532159	AAMDC
chr11	77705717	77705717	INTS4
chr11	77791265	77791265	NDUFC2
chr11	77850699	77850699	ALG8
chr11	77850838	77850838	KCTD21-AS1
chr11	77899675	77899675	KCTD21
chr11	77899857	77899857	USP35
chr11	78052926	78052926	GAB2
chr11	78140882	78140882	LOC101928865
chr11	78244221	78244221	LOC101928896
chr11	78285909	78285909	NARS2
chr11	82611645	82611645	PRCP
chr11	82612736	82612736	DDIAS
chr11	82783107	82783107	RAB30-AS1
chr11	82868136	82868136	PCF11
chr11	82898526	82898526	PCF11-AS1
chr11	82904780	82904780	ANKRD42
chr11	82997450	82997450	CCDC90B
chr11	85339616	85339616	TMEM126B
chr11	85358962	85358962	TMEM126A
chr11	85376182	85376182	CREBZF
chr11	85780139	85780139	PICALM
chr11	85955425	85955425	EED
chr11	86013268	86013268	HIKESHI
chr11	86666440	86666440	FZD4
chr11	86666662	86666662	LOC100506368
chr11	86748885	86748885	TMEM135
chr11	87908635	87908635	RAB38
chr11	88070955	88070955	CTSC
chr11	89956532	89956532	CHORDC1
chr11	92931141	92931141	SLC36A4
chr11	93063882	93063882	DEUP1
chr11	93276546	93276546	SMCO4
chr11	93394815	93394815	CEP295
chr11	93454679	93454679	SCARNA9
chr11	93474703	93474703	TAF1D
chr11	93474759	93474759	C11orf54
chr11	93517404	93517404	MED17
chr11	93862093	93862093	PANX1
chr11	94227040	94227040	MRE11
chr11	94227152	94227152	ANKRD49
chr11	94245694	94245694	C11orf97
chr11	94277016	94277016	FUT4
chr11	94300473	94300473	PIWIL4
chr11	94501507	94501507	AMOTL1
chr11	94706776	94706776	CWC15
chr11	94800040	94800040	SRSF8
chr11	94822973	94822973	ENDOD1
chr11	94883702	94883702	LOC101929295
chr11	94963349	94963349	LOC100129203
chr11	95522954	95522954	FAM76B
chr11	95523624	95523624	CEP57
chr11	95657371	95657371	MTMR2
chr11	96076344	96076344	MAML2
chr11	96123083	96123083	CCDC82
chr11	96123157	96123157	JRKL
chr11	96241588	96241588	LOC105369443
chr11	100558686	100558686	LOC100128386
chr11	100999807	100999807	PGR-AS1
chr11	101785745	101785745	CEP126
chr11	102188180	102188180	BIRC3
chr11	102217912	102217912	BIRC2
chr11	102323649	102323649	LOC101928424
chr11	102323775	102323775	TMEM123
chr11	102337985	102337985	LOC102723838
chr11	102962944	102962944	DCUN1D5
chr11	105893014	105893014	MSANTD4
chr11	105948291	105948291	AASDHPPT
chr11	105948465	105948465	KBTBD3
chr11	107328572	107328572	CWF19L2
chr11	107436461	107436461	ALKBH8
chr11	107462470	107462470	LOC643923
chr11	107729914	107729914	SLC35F2
chr11	107879458	107879458	CUL5
chr11	107992257	107992257	ACAT1
chr11	108093365	108093365	NPAT
chr11	108093558	108093558	ATM
chr11	108338258	108338258	C11orf65
chr11	108369159	108369159	KDELC2
chr11	108408934	108408934	EXPH5
chr11	108535751	108535751	DDX10
chr11	109964086	109964086	ZC3H12C
chr11	110167437	110167437	RDX
chr11	110300660	110300660	FDX1
chr11	111473114	111473114	SIK2
chr11	111637169	111637169	PPP2R1B
chr11	111742305	111742305	ALG9
chr11	111749947	111749947	C11orf1
chr11	111750181	111750181	FDXACB1
chr11	111848032	111848032	DIXDC1
chr11	111895537	111895537	DLAT
chr11	111944967	111944967	C11orf57
chr11	111957522	111957522	TIMM8B
chr11	111957547	111957547	SDHD
chr11	112034840	112034840	IL18
chr11	112097087	112097087	PTS
chr11	112141471	112141471	LOC283140
chr11	112426525	112426525	LOC387810
chr11	113185250	113185250	TTC12
chr11	113644485	113644485	ZW10
chr11	113746292	113746292	USP28
chr11	114166534	114166534	NNMT
chr11	114250761	114250761	LOC101928940
chr11	114271250	114271250	RBM7
chr11	114271272	114271272	C11orf71
chr11	114310107	114310107	REXO2
chr11	116643714	116643714	BUD13
chr11	116658754	116658754	ZPR1
chr11	116706832	116706832	APOA1-AS
chr11	116969131	116969131	SIK3
chr11	117014999	117014999	PAFAH1B2
chr11	117049938	117049938	SIDT2
chr11	117070039	117070039	TAGLN
chr11	117072630	117072630	LOC100652768
chr11	117103241	117103241	PCSK7
chr11	117103451	117103451	RNF214
chr11	117198570	117198570	CEP164
chr11	117857105	117857105	IL10RA
chr11	117947726	117947726	TMPRSS4
chr11	118084074	118084074	JAML
chr11	118213459	118213459	CD3D
chr11	118230295	118230295	UBE4A
chr11	118272103	118272103	ATP5L
chr11	118289530	118289530	LOC100131626
chr11	118307204	118307204	KMT2A
chr11	118401490	118401490	LOC101929089
chr11	118401802	118401802	TMEM25
chr11	118436791	118436791	IFT46
chr11	118443101	118443101	ARCN1
chr11	118478305	118478305	PHLDB1
chr11	118661972	118661972	DDX6
chr11	118781613	118781613	BCL9L
chr11	118868842	118868842	CCDC84
chr11	118889057	118889057	RPS25
chr11	118889178	118889178	TRAPPC4
chr11	118901616	118901616	SLC37A4
chr11	118927957	118927957	HYOU1
chr11	118938462	118938462	VPS11
chr11	118955586	118955586	HMBS
chr11	118966177	118966177	H2AFX
chr11	118972785	118972785	DPAGT1
chr11	118978059	118978059	C2CD2L
chr11	118992232	118992232	HINFP
chr11	119039421	119039421	NLRX1
chr11	119076985	119076985	CBL
chr11	119187840	119187840	MCAM
chr11	119205209	119205209	RNF26
chr11	119252436	119252436	USP2
chr11	119252487	119252487	USP2-AS1
chr11	120081746	120081746	OAF
chr11	120195837	120195837	TMEM136
chr11	120207617	120207617	ARHGEF12
chr11	120894812	120894812	TBCEL
chr11	121163387	121163387	SC5D
chr11	122933043	122933043	HSPA8
chr11	123612391	123612391	ZNF202
chr11	123986110	123986110	VWA5A
chr11	124134722	124134722	OR8G5
chr11	124492741	124492741	TBRG1
chr11	124543739	124543739	SPA17
chr11	124543777	124543777	SIAE
chr11	124609828	124609828	NRGN
chr11	124670300	124670300	MSANTD2
chr11	124670323	124670323	LOC100507283
chr11	124735304	124735304	ROBO3
chr11	124824016	124824016	CCDC15
chr11	124981604	124981604	TMEM218
chr11	125034505	125034505	PKNOX2-AS1
chr11	125365109	125365109	LOC403312
chr11	125366206	125366206	FEZ1
chr11	125439282	125439282	EI24
chr11	125462689	125462689	STT3A
chr11	125495030	125495030	CHEK1
chr11	125753508	125753508	HYLS1
chr11	125773116	125773116	PUS3
chr11	126081587	126081587	RPUSD4
chr11	126081618	126081618	FAM118B
chr11	126138877	126138877	SRPRA
chr11	126138934	126138934	FOXRED1
chr11	126152981	126152981	TIRAP
chr11	126173646	126173646	DCPS
chr11	126225482	126225482	GSEC
chr11	126225539	126225539	ST3GAL4
chr11	129762904	129762904	NFRKB
chr11	129872730	129872730	PRDM10
chr11	129939715	129939715	APLP2
chr11	130184607	130184607	ZBTB44
chr11	130732005	130732005	LOC100507431
chr11	130786382	130786382	SNX19
chr11	131410761	131410761	LOC101929653
chr11	134094426	134094426	NCAPD3
chr11	134094498	134094498	VPS26B
chr11	134123260	134123260	THYN1
chr11	134123433	134123433	ACAD8
chr11	134201767	134201767	GLB1L2
chr11	134306375	134306375	LOC283177
chr2	264097	264097	SH3YL1
chr2	264868	264868	ACP1
chr2	558200	558200	LOC105373352
chr2	677439	677439	TMEM18
chr2	3381703	3381703	TSSC1
chr2	3383445	3383445	TRAPPC12
chr2	3523350	3523350	ADI1
chr2	3605961	3605961	RNASEH1
chr2	3605976	3605976	RNASEH1-AS1
chr2	3622852	3622852	RPS7
chr2	3642421	3642421	COLEC11
chr2	7005950	7005950	CMPK2
chr2	7057522	7057522	RNF144A
chr2	8723922	8723922	LINC01814
chr2	8821991	8821991	ID2-AS1
chr2	8822112	8822112	ID2
chr2	8977769	8977769	KIDINS220
chr2	9143879	9143879	MBOAT2
chr2	9346893	9346893	ASAP2
chr2	9563665	9563665	CPSF3
chr2	9563698	9563698	ITGB1BP1
chr2	9695949	9695949	ADAM17
chr2	9771184	9771184	YWHAQ
chr2	9983570	9983570	TAF1B
chr2	10091791	10091791	GRHL1
chr2	10183528	10183528	LOC101929882
chr2	10183681	10183681	KLF11
chr2	10262862	10262862	RRM2
chr2	10281508	10281508	C2orf48
chr2	10443029	10443029	HPCAL1
chr2	10588680	10588680	ODC1
chr2	10589853	10589853	LOC101929715
chr2	10830113	10830113	NOL10
chr2	10952965	10952965	PDIA6
chr2	11272302	11272302	FLJ33534
chr2	11295497	11295497	PQLC3
chr2	11484711	11484711	ROCK2
chr2	11606303	11606303	E2F6
chr2	11864459	11864459	LPIN1
chr2	12147241	12147241	MIR3681HG
chr2	12856997	12856997	TRIB2
chr2	13147138	13147138	LOC100506474
chr2	14772806	14772806	FAM84A
chr2	15701472	15701472	NBAS
chr2	15731744	15731744	DDX1
chr2	15830905	15830905	LINC01804
chr2	16847134	16847134	FAM49A
chr2	17935096	17935096	SMC6
chr2	17935124	17935124	GEN1
chr2	18741959	18741959	RDH14
chr2	20101747	20101747	TTC32
chr2	20189884	20189884	WDR35
chr2	20189964	20189964	LOC101928222
chr2	20251789	20251789	LAPTM4A
chr2	20424927	20424927	SDC1
chr2	20550611	20550611	PUM2
chr2	20646831	20646831	RHOB
chr2	20850864	20850864	HS1BP3
chr2	21022890	21022890	LDAH
chr2	24149984	24149984	ATAD2B
chr2	24163375	24163375	UBXN2A
chr2	24232956	24232956	MFSD2B
chr2	24270296	24270296	WDCP
chr2	24272570	24272570	FKBP1B
chr2	24299314	24299314	SF3B6
chr2	24299743	24299743	FAM228B
chr2	24308085	24308085	TP53I3
chr2	24583397	24583397	ITSN2
chr2	24807345	24807345	NCOA1
chr2	25015983	25015983	CENPO
chr2	25016251	25016251	PTRHD1
chr2	25142886	25142886	ADCY3
chr2	25194963	25194963	DNAJC27
chr2	25194980	25194980	DNAJC27-AS1
chr2	25565459	25565459	DNMT3A
chr2	26101385	26101385	ASXL2
chr2	26205443	26205443	KIF3C
chr2	26256728	26256728	RAB10
chr2	26467594	26467594	HADHA
chr2	26467615	26467615	HADHB
chr2	26568953	26568953	SELENOI
chr2	26569685	26569685	ADGRF3
chr2	26987141	26987141	SLC35F6
chr2	27008881	27008881	CENPA
chr2	27193238	27193238	MAPRE3
chr2	27255773	27255773	TMEM214
chr2	27274490	27274490	AGBL5
chr2	27294567	27294567	OST4
chr2	27309610	27309610	KHK
chr2	27357543	27357543	PREB
chr2	27362332	27362332	PRR30
chr2	27435175	27435175	SLC5A6
chr2	27435218	27435218	ATRAID
chr2	27440257	27440257	CAD
chr2	27498189	27498189	SLC30A3
chr2	27545969	27545969	MPV17
chr2	27558408	27558408	GTF3C2-AS1
chr2	27579901	27579901	GTF3C2
chr2	27593324	27593324	EIF2B4
chr2	27593362	27593362	SNX17
chr2	27603611	27603611	ZNF513
chr2	27616443	27616443	FTH1P3
chr2	27632550	27632550	PPM1G
chr2	27651418	27651418	NRBP1
chr2	27665232	27665232	KRTCAP3
chr2	27712678	27712678	IFT172
chr2	27718126	27718126	FNDC4
chr2	27805835	27805835	ZNF512
chr2	27851514	27851514	GPN1
chr2	27851898	27851898	CCDC121
chr2	27886337	27886337	SLC4A1AP
chr2	27886707	27886707	SUPT7L
chr2	27994583	27994583	MRPL33
chr2	28113481	28113481	BRE
chr2	28113981	28113981	BRE-AS1
chr2	28615778	28615778	FOSL2
chr2	28974625	28974625	PPP1CB
chr2	29093175	29093175	TRMT61B
chr2	29117508	29117508	WDR43
chr2	30369749	30369749	YPEL5
chr2	30454396	30454396	LBH
chr2	30670091	30670091	LCLAT1
chr2	32235733	32235733	MEMO1
chr2	32264904	32264904	DPY30
chr2	32288679	32288679	SPAST
chr2	32390909	32390909	SLC30A6
chr2	32502957	32502957	YIPF4
chr2	32582095	32582095	BIRC6
chr2	32853086	32853086	TTC27
chr2	33359663	33359663	LTBP1
chr2	33738941	33738941	RASGRP3
chr2	33824429	33824429	FAM98A
chr2	36825332	36825332	FEZ2
chr2	37193615	37193615	STRN
chr2	37311488	37311488	HEATR5B
chr2	37311593	37311593	GPATCH11
chr2	37384190	37384190	EIF2AK2
chr2	37423603	37423603	CEBPZOS
chr2	37458740	37458740	CEBPZ
chr2	37458773	37458773	NDUFAF7
chr2	37544222	37544222	PRKD3
chr2	37899342	37899342	CDC42EP3
chr2	38177586	38177586	RMDN2
chr2	38604565	38604565	ATL2
chr2	38742882	38742882	LOC101929596
chr2	38830178	38830178	HNRNPLL
chr2	38893051	38893051	GALM
chr2	38978636	38978636	SRSF7
chr2	39005326	39005326	GEMIN6
chr2	39103075	39103075	DHX57
chr2	39103102	39103102	MORN2
chr2	39347604	39347604	SOS1
chr2	39664453	39664453	MAP4K3
chr2	39664556	39664556	LOC728730
chr2	40006416	40006416	THUMPD2
chr2	42160863	42160863	LINC01914
chr2	42275160	42275160	PKDCC
chr2	42396477	42396477	EML4
chr2	42397371	42397371	LOC102723824
chr2	42588383	42588383	COX7A2L
chr2	42795656	42795656	MTA3
chr2	43266682	43266682	LINC01819
chr2	43453745	43453745	ZFP36L2
chr2	43454349	43454349	LINC01126
chr2	43823185	43823185	THADA
chr2	43864438	43864438	PLEKHH2
chr2	43903461	43903461	C1GALT1C1L
chr2	44001177	44001177	DYNC2LI1
chr2	44223144	44223144	LRPPRC
chr2	44395941	44395941	PPM1B
chr2	44587813	44587813	PREPL
chr2	44589042	44589042	CAMKMT
chr2	45838433	45838433	SRBD1
chr2	46524540	46524540	EPAS1
chr2	46656328	46656328	LOC101805491
chr2	46706703	46706703	TMEM247
chr2	46769696	46769696	ATP6V1E2
chr2	46769866	46769866	RHOQ
chr2	46807377	46807377	LOC100506142
chr2	46844251	46844251	PIGF
chr2	46844310	46844310	CRIPT
chr2	46926098	46926098	SOCS5
chr2	47043806	47043806	LINC01118
chr2	47143007	47143007	MCFD2
chr2	47168312	47168312	TTC7A
chr2	47403762	47403762	CALM2
chr2	47572213	47572213	LOC101927043
chr2	47596286	47596286	EPCAM
chr2	47630205	47630205	MSH2
chr2	47754675	47754675	HCG2040054
chr2	48010220	48010220	MSH6
chr2	48115858	48115858	FBXO11
chr2	48541794	48541794	FOXN2
chr2	48667907	48667907	PPP1R21
chr2	53994919	53994919	CHAC2
chr2	54014067	54014067	ERLEC1
chr2	54087170	54087170	GPR75-ASB3
chr2	54087170	54087170	GPR75
chr2	54197977	54197977	PSME4
chr2	54342409	54342409	ACYP2
chr2	54483409	54483409	TSPYL6
chr2	54683453	54683453	SPTBN1
chr2	54756358	54756358	RPL23AP32
chr2	55277734	55277734	RTN4
chr2	55459449	55459449	CLHC1
chr2	55459540	55459540	RPS27A
chr2	55461299	55461299	MIR4426
chr2	55496384	55496384	MTIF2
chr2	55509454	55509454	PRORSD1P
chr2	55647057	55647057	CCDC88A
chr2	55746730	55746730	CFAP36
chr2	55844860	55844860	PPP4R3B
chr2	55921045	55921045	PNPT1
chr2	58273776	58273776	VRK2
chr2	58468515	58468515	FANCL
chr2	60983364	60983364	PAPOLG
chr2	61108449	61108449	LINC01185
chr2	61108629	61108629	REL
chr2	61244811	61244811	PEX13
chr2	61245394	61245394	PUS10
chr2	61293004	61293004	KIAA1841
chr2	61404552	61404552	AHSA2
chr2	61697849	61697849	USP34
chr2	61765418	61765418	XPO1
chr2	62115806	62115806	CCT4
chr2	62115857	62115857	COMMD1
chr2	62423261	62423261	B3GNT2
chr2	62933000	62933000	EHBP1
chr2	63277936	63277936	OTX1
chr2	63665141	63665141	WDPCP
chr2	63815742	63815742	MDH1
chr2	64069013	64069013	UGP2
chr2	64246214	64246214	VPS54
chr2	64371605	64371605	PELI1
chr2	64455534	64455534	LOC100507006
chr2	64751289	64751289	LOC101927402
chr2	64751438	64751438	AFTPH
chr2	64834445	64834445	LOC339807
chr2	64881046	64881046	SERTAD2
chr2	65090765	65090765	LINC01800
chr2	65215578	65215578	SLC1A4
chr2	65283494	65283494	CEP68
chr2	65357435	65357435	RAB1A
chr2	65454828	65454828	ACTR2
chr2	65659656	65659656	SPRED2
chr2	66662531	66662531	MEIS1
chr2	66801161	66801161	LINC01798
chr2	67624441	67624441	ETAA1
chr2	68290159	68290159	C1D
chr2	68384692	68384692	WDR92
chr2	68384961	68384961	PNO1
chr2	68479651	68479651	PPP3R1
chr2	68547183	68547183	CNRIP1
chr2	69001932	69001932	ARHGAP25
chr2	69614386	69614386	GFPT1
chr2	69664760	69664760	NFU1
chr2	69870977	69870977	AAK1
chr2	69969105	69969105	ANXA4
chr2	70056737	70056737	GMCL1
chr2	70121074	70121074	SNRNP27
chr2	70142172	70142172	MXD1
