chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	CellType	Reference
chr12	54603081	54603601	ITGA5|chr12:54996865-54997385	0.003513239	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999981427628	NA	TRUE	K562	Fulco2019
chr12	54603081	54603601	NFE2|chr12:54996865-54997385	0.04892686	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.863204416464	NA	TRUE	K562	Fulco2019
chr12	54658561	54659141	COPZ1|chr12:55052345-55052925	0.00289774	chr12	54718873	54718873	COPZ1	FALSE	0.974465417009	NA	1	NA	TRUE	K562	Fulco2019
chr12	54658561	54659141	HNRNPA1|chr12:55052345-55052925	-0.0258185	chr12	54674473	54674473	HNRNPA1	FALSE	0.952058897667	NA	0.999958557121	NA	TRUE	K562	Fulco2019
chr12	54658561	54659141	ITGA5|chr12:55052345-55052925	0.030011528	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	1	NA	TRUE	K562	Fulco2019
chr12	54658561	54659141	NFE2|chr12:55052345-55052925	0.09054082	chr12	54694821	54694821	NFE2	FALSE	0.332568541728	NA	0.999991389117	NA	TRUE	K562	Fulco2019
chr12	54702161	54702661	COPZ1|chr12:55095945-55096445	0.00442525	chr12	54718873	54718873	COPZ1	FALSE	0.974465417009	NA	0.999999842686	NA	TRUE	K562	Fulco2019
chr12	54702161	54702661	HNRNPA1|chr12:55095945-55096445	-0.02070485	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.962629120136	NA	TRUE	K562	Fulco2019
chr12	54702161	54702661	ITGA5|chr12:55095945-55096445	-0.01555926	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999996295282	NA	TRUE	K562	Fulco2019
chr12	54702161	54702661	NFE2|chr12:55095945-55096445	0.04462509	chr12	54694821	54694821	NFE2	FALSE	0.892737161892	NA	0.945583897871	NA	TRUE	K562	Fulco2019
chr12	54749181	54749701	COPZ1|chr12:55142965-55143485	-0.024604	chr12	54718873	54718873	COPZ1	FALSE	0.8791794545649999	NA	0.99998289469	NA	TRUE	K562	Fulco2019
chr12	54749181	54749701	HNRNPA1|chr12:55142965-55143485	-1.6724e-4	chr12	54674473	54674473	HNRNPA1	FALSE	0.998348135766	NA	0.883483302543	NA	TRUE	K562	Fulco2019
chr12	54749181	54749701	ITGA5|chr12:55142965-55143485	0.006827163	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999978276789	NA	TRUE	K562	Fulco2019
chr12	54749181	54749701	NFE2|chr12:55142965-55143485	0.09256153	chr12	54694821	54694821	NFE2	FALSE	0.76201267898	NA	0.805466685139	NA	TRUE	K562	Fulco2019
chr12	54759641	54760141	COPZ1|chr12:55153425-55153925	0.02195837	chr12	54718873	54718873	COPZ1	FALSE	0.879147233175	NA	0.999999994611	NA	TRUE	K562	Fulco2019
chr12	54759641	54760141	HNRNPA1|chr12:55153425-55153925	0.00917014	chr12	54674473	54674473	HNRNPA1	FALSE	0.967613756798	NA	0.990446486086	NA	TRUE	K562	Fulco2019
chr12	54759641	54760141	ITGA5|chr12:55153425-55153925	-0.001289754	chr12	54813050	54813050	ITGA5	FALSE	0.991842183927	NA	0.999999999965	NA	TRUE	K562	Fulco2019
chr12	54759641	54760141	NFE2|chr12:55153425-55153925	-0.00109313	chr12	54694821	54694821	NFE2	FALSE	0.998265820297	NA	0.997804950014	NA	TRUE	K562	Fulco2019
chr12	56007083	56007104	SUOX|chr12:56400867-56400888	-0.527499842	chr12	56391042	56391042	SUOX	TRUE	1.7022e-4	NA	NA	NA	TRUE	K562	Qi2018
chr17	32893739	32895015	MYO1D|chr17:31220757-31222033	-0.387	chr17	31204191	31204191	MYO1D	TRUE	NA	NA	0.256838173	NA	TRUE	K562	Huang2018
chr17	32893739	32895015	SPACA3|chr17:31220757-31222033	-0.328	chr17	31318881	31318881	SPACA3	TRUE	NA	NA	0.198588234	NA	TRUE	K562	Huang2018
chr17	32893739	32895015	TMEM98|chr17:31220757-31222033	-0.329	chr17	31254927	31254927	TMEM98	TRUE	NA	NA	0.826891353	NA	TRUE	K562	Huang2018
chr17	32897552	32897572	MYO1D|chr17:31224570-31224590	-0.69	chr17	31204191	31204191	MYO1D	TRUE	NA	NA	0.387425634	NA	TRUE	K562	Huang2018
chr17	32909510	32913691	MYO1D|chr17:31236528-31240709	-0.82	chr17	31204191	31204191	MYO1D	TRUE	NA	NA	0.425242787	NA	TRUE	K562	Huang2018
chr17	32909510	32913691	SPACA3|chr17:31236528-31240709	-0.687	chr17	31318881	31318881	SPACA3	TRUE	NA	NA	0.359853692	NA	TRUE	K562	Huang2018
chr17	32909510	32913691	TMEM98|chr17:31236528-31240709	-0.932	chr17	31254927	31254927	TMEM98	TRUE	NA	NA	1	NA	TRUE	K562	Huang2018
chr17	32910018	32910127	MYO1D|chr17:31237036-31237145	-0.48	chr17	31204191	31204191	MYO1D	TRUE	NA	NA	0.232358892	NA	TRUE	K562	Huang2018
chr17	32910018	32910127	SPACA3|chr17:31237036-31237145	-0.357	chr17	31318881	31318881	SPACA3	TRUE	NA	NA	0.313680798	NA	TRUE	K562	Huang2018
chr17	32910018	32910127	TMEM98|chr17:31237036-31237145	-0.352	chr17	31254927	31254927	TMEM98	TRUE	NA	NA	0.927432074	NA	TRUE	K562	Huang2018
chr17	42699222	42699316	EZH1|chr17:40851240-40851334	-0.58	chr17	40897114	40897114	EZH1	TRUE	NA	NA	0.736573728	NA	TRUE	K562	Xu2015
chr17	58332266	58332535	MRPS23|chr17:56409627-56409896	0.018898	chr17	55927433	55927433	MRPS23	FALSE	0.928601676	NA	0.91	NA	PromoterElement	K562	Liu2017
chr17	58332266	58332535	SMG8|chr17:56409627-56409896	0.076625	chr17	57287370	57287370	SMG8	FALSE	0.855310424	NA	0.83	NA	PromoterElement	K562	Liu2017
chr19	12202210	12202750	C19orf43|chr19:12313025-12313565	0.01091	chr19	12845589	12845589	C19orf43	FALSE	0.8236547913860001	NA	0.999999999994	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	CALR|chr19:12313025-12313565	-0.07399824	chr19	13049413	13049413	CALR	FALSE	0.295101498974	NA	0.999979776298	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	DHPS|chr19:12313025-12313565	-0.01048998	chr19	12792701	12792701	DHPS	FALSE	0.946974693978	NA	0.999999997241	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	DNASE2|chr19:12313025-12313565	-0.02811664	chr19	12992335	12992335	DNASE2	FALSE	0.8420770111820001	NA	1	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	JUNB|chr19:12313025-12313565	0.05649217	chr19	12902309	12902309	JUNB	FALSE	0.761174794484	NA	0.958512819241	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	KLF1|chr19:12313025-12313565	-0.01656696	chr19	12998017	12998017	KLF1	FALSE	0.625094287912	NA	1	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	LYL1|chr19:12313025-12313565	-0.026659204	chr19	13213974	13213974	LYL1	FALSE	0.72362161237	NA	1	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	PRDX2|chr19:12313025-12313565	0.001509442	chr19	12912724	12912724	PRDX2	FALSE	0.934005711046	NA	1	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	RAD23A|chr19:12313025-12313565	-0.03839099	chr19	13056627	13056627	RAD23A	FALSE	0.677215204715	NA	0.999999999989	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	RNASEH2A|chr19:12313025-12313565	-0.00813934	chr19	12917427	12917427	RNASEH2A	FALSE	0.972976817433	NA	1	NA	TRUE	K562	Fulco2019
chr19	12202210	12202750	WDR83OS|chr19:12313025-12313565	0.02370714	chr19	12780465	12780465	WDR83OS	FALSE	0.916741530673	NA	0.998339977355	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	C19orf43|chr19:12404485-12405065	0.00597968	chr19	12845589	12845589	C19orf43	FALSE	0.8782625301899999	NA	1	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	CALR|chr19:12404485-12405065	0.06588156	chr19	13049413	13049413	CALR	FALSE	0.411668167329	NA	0.999022642179	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	DHPS|chr19:12404485-12405065	0.009319643	chr19	12792701	12792701	DHPS	FALSE	0.946974693978	NA	0.999999998429	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	DNASE2|chr19:12404485-12405065	-0.01333747	chr19	12992335	12992335	DNASE2	FALSE	0.93791886011	NA	1	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	JUNB|chr19:12404485-12405065	-0.07692626	chr19	12902309	12902309	JUNB	FALSE	0.594581108514	NA	0.991908974647	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	KLF1|chr19:12404485-12405065	0.02217955	chr19	12998017	12998017	KLF1	FALSE	0.487245958766	NA	1	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	LYL1|chr19:12404485-12405065	-0.034867346	chr19	13213974	13213974	LYL1	FALSE	0.72110063594	NA	1	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	PRDX2|chr19:12404485-12405065	0.021621857	chr19	12912724	12912724	PRDX2	FALSE	0.426909455043	NA	1	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	RAD23A|chr19:12404485-12405065	0.018732664	chr19	13056627	13056627	RAD23A	FALSE	0.879333084719	NA	0.999940373426	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	RNASEH2A|chr19:12404485-12405065	0.02002532	chr19	12917427	12917427	RNASEH2A	FALSE	0.972976817433	NA	1	NA	TRUE	K562	Fulco2019
chr19	12293670	12294250	WDR83OS|chr19:12404485-12405065	0.02279662	chr19	12780465	12780465	WDR83OS	FALSE	0.916741530673	NA	0.999771928212	NA	TRUE	K562	Fulco2019
chr19	12294649	12295150	C19orf43|chr19:12405464-12405965	-0.01125788	chr19	12845589	12845589	C19orf43	FALSE	0.8782625301899999	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	CALR|chr19:12405464-12405965	-0.05772883	chr19	13049413	13049413	CALR	FALSE	0.369782612598	NA	0.999991375119	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	DHPS|chr19:12405464-12405965	0.022172666	chr19	12792701	12792701	DHPS	FALSE	0.7391890416399999	NA	0.999999999999	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	DNASE2|chr19:12405464-12405965	-0.02340691	chr19	12992335	12992335	DNASE2	FALSE	0.877832662633	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	JUNB|chr19:12405464-12405965	0.04688797	chr19	12902309	12902309	JUNB	FALSE	0.761174794484	NA	0.998243357273	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	KLF1|chr19:12405464-12405965	-0.00582064	chr19	12998017	12998017	KLF1	FALSE	0.885157679567	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	LYL1|chr19:12405464-12405965	-0.006971214	chr19	13213974	13213974	LYL1	FALSE	0.931453288953	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	PRDX2|chr19:12405464-12405965	-0.001712096	chr19	12912724	12912724	PRDX2	FALSE	0.948188552047	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	RAD23A|chr19:12405464-12405965	0.03750038	chr19	13056627	13056627	RAD23A	FALSE	0.517890342539	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	RNASEH2A|chr19:12405464-12405965	-0.01864837	chr19	12917427	12917427	RNASEH2A	FALSE	0.972976817433	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12294649	12295150	WDR83OS|chr19:12405464-12405965	-0.02757874	chr19	12780465	12780465	WDR83OS	FALSE	0.916741530673	NA	0.999999714441	NA	PromoterElement	K562	Fulco2019
chr19	12331071	12332131	C19orf43|chr19:12441885-12442945	-0.00750325	chr19	12845589	12845589	C19orf43	FALSE	0.941314196557	NA	1	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	CALR|chr19:12441885-12442945	0.07786167	chr19	13049413	13049413	CALR	FALSE	0.31638913255600004	NA	0.999216711802	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	DHPS|chr19:12441885-12442945	0.003364002	chr19	12792701	12792701	DHPS	FALSE	0.970389335923	NA	1	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	DNASE2|chr19:12441885-12442945	-0.00835312	chr19	12992335	12992335	DNASE2	FALSE	0.945193101654	NA	1	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	JUNB|chr19:12441885-12442945	-0.00258074	chr19	12902309	12902309	JUNB	FALSE	0.990522466802	NA	0.970689921998	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	KLF1|chr19:12441885-12442945	0.02498269	chr19	12998017	12998017	KLF1	FALSE	0.385808074014	NA	1	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	LYL1|chr19:12441885-12442945	-0.058328276	chr19	13213974	13213974	LYL1	FALSE	0.501428592597	NA	0.999999999997	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	PRDX2|chr19:12441885-12442945	0.013027806	chr19	12912724	12912724	PRDX2	FALSE	0.650068358079	NA	1	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	RAD23A|chr19:12441885-12442945	-0.032653303	chr19	13056627	13056627	RAD23A	FALSE	0.7715975543970001	NA	0.999999999784	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	RNASEH2A|chr19:12441885-12442945	-0.03744405	chr19	12917427	12917427	RNASEH2A	FALSE	0.669607839867	NA	1	NA	TRUE	K562	Fulco2019
chr19	12331071	12332131	WDR83OS|chr19:12441885-12442945	0.02699979	chr19	12780465	12780465	WDR83OS	FALSE	0.916741530673	NA	0.997435031553	NA	TRUE	K562	Fulco2019
chr19	12333470	12334031	C19orf43|chr19:12444284-12444845	-0.02352697	chr19	12845589	12845589	C19orf43	FALSE	0.7753336552399999	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	CALR|chr19:12444284-12444845	-0.05678803	chr19	13049413	13049413	CALR	FALSE	0.41537191889	NA	0.999992992511	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	DHPS|chr19:12444284-12444845	-0.007744514	chr19	12792701	12792701	DHPS	FALSE	0.951682483647	NA	0.999999999999	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	DNASE2|chr19:12444284-12444845	0.01927768	chr19	12992335	12992335	DNASE2	FALSE	0.897949512135	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	JUNB|chr19:12444284-12444845	-0.03643865	chr19	12902309	12902309	JUNB	FALSE	0.82715871937	NA	0.994666899639	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	KLF1|chr19:12444284-12444845	-0.00995097	chr19	12998017	12998017	KLF1	FALSE	0.780466732224	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	LYL1|chr19:12444284-12444845	-0.011715801	chr19	13213974	13213974	LYL1	FALSE	0.8498650077150001	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	PRDX2|chr19:12444284-12444845	-0.018363259	chr19	12912724	12912724	PRDX2	FALSE	0.458467053269	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	RAD23A|chr19:12444284-12444845	-0.019109367	chr19	13056627	13056627	RAD23A	FALSE	0.879333084719	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	RNASEH2A|chr19:12444284-12444845	0.00650132	chr19	12917427	12917427	RNASEH2A	FALSE	0.972976817433	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12333470	12334031	WDR83OS|chr19:12444284-12444845	-0.04620436	chr19	12780465	12780465	WDR83OS	FALSE	0.811961404352	NA	0.999990016859	NA	PromoterElement	K562	Fulco2019
chr19	12364651	12365191	DNASE2|chr19:12475465-12476005	-0.072012	chr19	12992335	12992335	DNASE2	FALSE	0.897949512135	NA	0.800626835194	NA	PromoterElement	K562	Fulco2019
chr19	12364651	12365191	KLF1|chr19:12475465-12476005	-0.09984132	chr19	12998017	12998017	KLF1	FALSE	0.385808074014	NA	0.999995856848	NA	PromoterElement	K562	Fulco2019
chr19	12364651	12365191	PRDX2|chr19:12475465-12476005	-0.028558129	chr19	12912724	12912724	PRDX2	FALSE	0.786282781453	NA	0.999996596953	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	C19orf43|chr19:12476225-12476805	0.02312753	chr19	12845589	12845589	C19orf43	FALSE	0.694611332431	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	CALR|chr19:12476225-12476805	0.006374	chr19	13049413	13049413	CALR	FALSE	0.958679759559	NA	0.999999945678	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	DHPS|chr19:12476225-12476805	0.006362939	chr19	12792701	12792701	DHPS	FALSE	0.951682483647	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	DNASE2|chr19:12476225-12476805	0.00328937	chr19	12992335	12992335	DNASE2	FALSE	0.97575997409	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	JUNB|chr19:12476225-12476805	0.00483668	chr19	12902309	12902309	JUNB	FALSE	0.97879725347	NA	0.998655479691	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	KLF1|chr19:12476225-12476805	0.01179398	chr19	12998017	12998017	KLF1	FALSE	0.625094287912	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	LYL1|chr19:12476225-12476805	0.012755698	chr19	13213974	13213974	LYL1	FALSE	0.72362161237	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	PRDX2|chr19:12476225-12476805	0.010801907	chr19	12912724	12912724	PRDX2	FALSE	0.599283678803	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	RAD23A|chr19:12476225-12476805	0.001503605	chr19	13056627	13056627	RAD23A	FALSE	0.981192206891	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	RNASEH2A|chr19:12476225-12476805	0.00228903	chr19	12917427	12917427	RNASEH2A	FALSE	0.972976817433	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12365411	12365991	WDR83OS|chr19:12476225-12476805	-0.0072983	chr19	12780465	12780465	WDR83OS	FALSE	0.942333898429	NA	0.999999956124	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	C19orf43|chr19:12511838-12512405	-0.00239971	chr19	12845589	12845589	C19orf43	FALSE	0.985078036321	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	CALR|chr19:12511838-12512405	0.01873499	chr19	13049413	13049413	CALR	FALSE	0.838157715686	NA	0.999989163036	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	DHPS|chr19:12511838-12512405	0.031594076	chr19	12792701	12792701	DHPS	FALSE	0.673925773765	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	DNASE2|chr19:12511838-12512405	0.03622393	chr19	12992335	12992335	DNASE2	FALSE	0.730483878191	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	JUNB|chr19:12511838-12512405	0.07125486	chr19	12902309	12902309	JUNB	FALSE	0.629950138604	NA	0.994295348471	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	KLF1|chr19:12511838-12512405	0.00354038	chr19	12998017	12998017	KLF1	FALSE	0.929028294771	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	LYL1|chr19:12511838-12512405	0.018104478	chr19	13213974	13213974	LYL1	FALSE	0.72362161237	NA	0.999999545022	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	PRDX2|chr19:12511838-12512405	0.006273232	chr19	12912724	12912724	PRDX2	FALSE	0.79638058576	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	RAD23A|chr19:12511838-12512405	0.032319303	chr19	13056627	13056627	RAD23A	FALSE	0.724748734509	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	RNASEH2A|chr19:12511838-12512405	0.02014899	chr19	12917427	12917427	RNASEH2A	FALSE	0.972976817433	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12401024	12401591	WDR83OS|chr19:12511838-12512405	-0.02983432	chr19	12780465	12780465	WDR83OS	FALSE	0.916741530673	NA	0.99982531762	NA	PromoterElement	K562	Fulco2019
chr19	12411811	12412331	C19orf43|chr19:12522625-12523145	-0.01222347	chr19	12845589	12845589	C19orf43	FALSE	0.8782625301899999	NA	0.99999998994	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	CALR|chr19:12522625-12523145	0.07214497	chr19	13049413	13049413	CALR	FALSE	0.388491213642	NA	0.999795412046	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	DHPS|chr19:12522625-12523145	0.040242304	chr19	12792701	12792701	DHPS	FALSE	0.630657234917	NA	0.999999534381	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	DNASE2|chr19:12522625-12523145	0.06150585	chr19	12992335	12992335	DNASE2	FALSE	0.296717387663	NA	0.999999999931	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	JUNB|chr19:12522625-12523145	0.0729832	chr19	12902309	12902309	JUNB	FALSE	0.672659075195	NA	0.97244120682	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	KLF1|chr19:12522625-12523145	0.00724734	chr19	12998017	12998017	KLF1	FALSE	0.8354109781450001	NA	1	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	LYL1|chr19:12522625-12523145	0.016297865	chr19	13213974	13213974	LYL1	FALSE	0.73755620244	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	PRDX2|chr19:12522625-12523145	0.002520546	chr19	12912724	12912724	PRDX2	FALSE	0.931818212256	NA	1	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	RAD23A|chr19:12522625-12523145	0.020668482	chr19	13056627	13056627	RAD23A	FALSE	0.879333084719	NA	0.999997044938	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	RNASEH2A|chr19:12522625-12523145	0.03929102	chr19	12917427	12917427	RNASEH2A	FALSE	0.669607839867	NA	1	NA	TRUE	K562	Fulco2019
chr19	12411811	12412331	WDR83OS|chr19:12522625-12523145	0.08136336	chr19	12780465	12780465	WDR83OS	FALSE	0.6649186916040001	NA	0.999772499979	NA	TRUE	K562	Fulco2019
chr19	12440862	12441391	C19orf43|chr19:12551676-12552205	-0.04731382	chr19	12845589	12845589	C19orf43	FALSE	0.480449972847	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	CALR|chr19:12551676-12552205	-0.03082946	chr19	13049413	13049413	CALR	FALSE	0.741693057057	NA	0.999992869698	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	DHPS|chr19:12551676-12552205	0.007639245	chr19	12792701	12792701	DHPS	FALSE	0.951682483647	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	DNASE2|chr19:12551676-12552205	-0.00989017	chr19	12992335	12992335	DNASE2	FALSE	0.93791886011	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	JUNB|chr19:12551676-12552205	-0.04936528	chr19	12902309	12902309	JUNB	FALSE	0.775129056181	NA	0.987149847282	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	KLF1|chr19:12551676-12552205	2.2722e-4	chr19	12998017	12998017	KLF1	FALSE	0.958721019583	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	LYL1|chr19:12551676-12552205	0.079241121	chr19	13213974	13213974	LYL1	FALSE	0.192711291133	NA	0.999310784782	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	PRDX2|chr19:12551676-12552205	-0.017909561	chr19	12912724	12912724	PRDX2	FALSE	0.562809421164	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	RAD23A|chr19:12551676-12552205	0.011771553	chr19	13056627	13056627	RAD23A	FALSE	0.950742112523	NA	0.999999995241	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	RNASEH2A|chr19:12551676-12552205	-0.03496115	chr19	12917427	12917427	RNASEH2A	FALSE	0.669607839867	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12440862	12441391	WDR83OS|chr19:12551676-12552205	-0.01126526	chr19	12780465	12780465	WDR83OS	FALSE	0.942333898429	NA	0.999993643748	NA	PromoterElement	K562	Fulco2019
chr19	12484568	12485111	C19orf43|chr19:12595382-12595925	-0.04135052	chr19	12845589	12845589	C19orf43	FALSE	0.480449972847	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12484568	12485111	CALR|chr19:12595382-12595925	0.04053373	chr19	13049413	13049413	CALR	FALSE	0.578831403744	NA	0.999999980853	NA	PromoterElement	K562	Fulco2019
chr19	12484568	12485111	DHPS|chr19:12595382-12595925	0.001890779	chr19	12792701	12792701	DHPS	FALSE	0.981662729039	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12484568	12485111	DNASE2|chr19:12595382-12595925	0.00163265	chr19	12992335	12992335	DNASE2	FALSE	0.982386505306	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12484568	12485111	JUNB|chr19:12595382-12595925	0.05500173	chr19	12902309	12902309	JUNB	FALSE	0.74882771569	NA	0.985230579087	NA	PromoterElement	K562	Fulco2019
chr19	12484568	12485111	KLF1|chr19:12595382-12595925	0.0150298	chr19	12998017	12998017	KLF1	FALSE	0.591083950756	NA	1	NA	PromoterElement	K562	Fulco2019
chr19	12484568	12485111	LYL1|chr19:12595382-12595925	-0.054098492	chr19	13213974	13213974	LYL1	FALSE	0.41416762181	NA	1	NA	PromoterElement	K562	Fulco2019
